Offset,Chord,NormalForm,PCsInNormalForm,File,Composer,measureNumber,beatNumber
109.5,<music21.chord.Chord E-4 A4 C#5 G#3>,"[0, 1, 5, 7]","[8, 9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
109.625,<music21.chord.Chord G#3>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
110,<music21.chord.Chord E-4 A4 C#5 F#3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
110.625,<music21.chord.Chord F#3>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
111,<music21.chord.Chord E-4 A4 C#5 F#3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
111.5,<music21.chord.Chord E-4 A4 C#5 F3>,"[0, 2, 4, 8]","[1, 3, 5, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
111.625,<music21.chord.Chord F3>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
112,<music21.chord.Chord E-4 A4 C#5 E-3>,"[0, 4, 6]","[9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
112.625,<music21.chord.Chord E-3>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
113,<music21.chord.Chord E-4 A4 C#5 E-3>,"[0, 4, 6]","[9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
113.5,<music21.chord.Chord E-4 A4 C#5 C#3>,"[0, 4, 6]","[9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
113.75,<music21.chord.Chord C#3>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
114,<music21.chord.Chord E-4 A4 C#5 C3>,"[0, 3, 4, 6]","[9, 0, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
114.625,<music21.chord.Chord C3>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
115,<music21.chord.Chord E-4 A4 C#5 C3>,"[0, 3, 4, 6]","[9, 0, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
115.5,<music21.chord.Chord E-4 A4 C#5 C#3>,"[0, 4, 6]","[9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
115.75,<music21.chord.Chord C#3>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
116,<music21.chord.Chord E-4 A4 C#5 E-3>,"[0, 4, 6]","[9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
116.75,<music21.chord.Chord E-3>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
117,<music21.chord.Chord E-4 A4 C#5 E-3>,"[0, 4, 6]","[9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
117.5,<music21.chord.Chord E-4 A4 C#5 F3>,"[0, 2, 4, 8]","[1, 3, 5, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
117.625,<music21.chord.Chord F3>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
118,<music21.chord.Chord E-4 A4 C#5 F#3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
118.625,<music21.chord.Chord F#3>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
119,<music21.chord.Chord E-4 A4 C#5 F#3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
119.5,<music21.chord.Chord E-4 A4 C#5 G#3>,"[0, 1, 5, 7]","[8, 9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
119.75,<music21.chord.Chord G#3>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
120,<music21.chord.Chord E-4 A4 C#5 A3>,"[0, 4, 6]","[9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
120.625,<music21.chord.Chord A3>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
121,<music21.chord.Chord E-4 A4 C#5 A3>,"[0, 4, 6]","[9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
121.5,<music21.chord.Chord E-4 A4 C#5 G#3>,"[0, 1, 5, 7]","[8, 9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
121.75,<music21.chord.Chord G#3>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
122,<music21.chord.Chord E-4 A4 C#5 F#3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
122.75,<music21.chord.Chord F#3>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
123,<music21.chord.Chord E-4 A4 C#5 F#3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
123.5,<music21.chord.Chord E-4 A4 C#5 G#3>,"[0, 1, 5, 7]","[8, 9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
123.75,<music21.chord.Chord G#3>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
124,<music21.chord.Chord E-4 A4 C#5 F#3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
124.75,<music21.chord.Chord F#3>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
125,<music21.chord.Chord E-4 A4 C#5 F#3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
125.5,<music21.chord.Chord E-4 A4 C#5 F3>,"[0, 2, 4, 8]","[1, 3, 5, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
125.75,<music21.chord.Chord F3>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
126,<music21.chord.Chord E-3>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
127,<music21.chord.Chord A3 C4 F4 E-3>,"[0, 3, 6, 8]","[9, 0, 3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
127.125,<music21.chord.Chord E-3>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
128,<music21.chord.Chord A3 C4 F4 E-3>,"[0, 3, 6, 8]","[9, 0, 3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
128.125,<music21.chord.Chord E-3>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
129,<music21.chord.Chord E3>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
130,<music21.chord.Chord B-3 C#4 F#4 E3>,"[0, 3, 6, 8]","[10, 1, 4, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
130.125,<music21.chord.Chord E3>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
131,<music21.chord.Chord B-3 C#4 F#4 E3>,"[0, 3, 6, 8]","[10, 1, 4, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
131.125,<music21.chord.Chord E3>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
132,<music21.chord.Chord E-3>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
133,<music21.chord.Chord A3 F4 C4 E-3>,"[0, 3, 6, 8]","[9, 0, 3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
133.125,<music21.chord.Chord E-3>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
134,<music21.chord.Chord A3 C4 F4 E-3>,"[0, 3, 6, 8]","[9, 0, 3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
134.125,<music21.chord.Chord E-3>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
135,<music21.chord.Chord E3>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
136,<music21.chord.Chord B-3 C#4 F#4 E3>,"[0, 3, 6, 8]","[10, 1, 4, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
136.125,<music21.chord.Chord E3>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
137,<music21.chord.Chord B-3 C#4 F#4 E3>,"[0, 3, 6, 8]","[10, 1, 4, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
137.125,<music21.chord.Chord E3>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
138,<music21.chord.Chord A3>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
139,<music21.chord.Chord E-4 A4 C#5 A3>,"[0, 4, 6]","[9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
139.125,<music21.chord.Chord A3>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
139.5,<music21.chord.Chord G#3 A3>,"[0, 1]","[8, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
139.625,<music21.chord.Chord G#3>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
140,<music21.chord.Chord E-4 A4 C#5 F#3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
140.25,<music21.chord.Chord F#3>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
141,<music21.chord.Chord E-4 A4 C#5 F#3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
141.25,<music21.chord.Chord F#3>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
141.5,<music21.chord.Chord F3>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
142,<music21.chord.Chord E-4 A4 C#5 E-3>,"[0, 4, 6]","[9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
142.25,<music21.chord.Chord E-3>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
143,<music21.chord.Chord E-4 A4 C#5 E-3>,"[0, 4, 6]","[9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
143.125,<music21.chord.Chord E-3>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
143.5,<music21.chord.Chord C#3>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
144,<music21.chord.Chord E-4 A4 C#5 C3>,"[0, 3, 4, 6]","[9, 0, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
144.25,<music21.chord.Chord C3>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
145,<music21.chord.Chord E-4 A4 C#5 C3>,"[0, 3, 4, 6]","[9, 0, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
145.5,<music21.chord.Chord C#3>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
146,<music21.chord.Chord E-4 A4 C#5 E-3>,"[0, 4, 6]","[9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
146.5,<music21.chord.Chord E-3>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
147,<music21.chord.Chord E-4 A4 C#5 E-3>,"[0, 4, 6]","[9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
147.375,<music21.chord.Chord E-3>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
147.5,<music21.chord.Chord F3>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
148,<music21.chord.Chord E-4 A4 C#5 F#3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
148.375,<music21.chord.Chord F#3>,[0],[6],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
148.5,<music21.chord.Chord G#3>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
149,<music21.chord.Chord E-4 A4 C#5 A3>,"[0, 4, 6]","[9, 1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
149.5,<music21.chord.Chord B-3>,[0],[10],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
150,<music21.chord.Chord E4 B-4 C5 C4>,"[0, 2, 6]","[10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
150.5,<music21.chord.Chord C4>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
151,<music21.chord.Chord E4 B-4 C5 C4>,"[0, 2, 6]","[10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
151.5,<music21.chord.Chord B-3>,[0],[10],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
152,<music21.chord.Chord E4 B-4 C5 A3>,"[0, 1, 3, 7]","[9, 10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
152.375,<music21.chord.Chord A3>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
153,<music21.chord.Chord E4 B-4 C5>,"[0, 2, 6]","[10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
153.5,<music21.chord.Chord G#3>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
154,<music21.chord.Chord E4 B-4 C5 A3>,"[0, 1, 3, 7]","[9, 10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
154.375,<music21.chord.Chord A3>,[0],[9],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
154.5,<music21.chord.Chord B-3>,[0],[10],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
155,<music21.chord.Chord E4 B-4 C5 C4>,"[0, 2, 6]","[10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
155.375,<music21.chord.Chord C4>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
155.5,<music21.chord.Chord C#4>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
156,<music21.chord.Chord E4 B-4 C5 E-4>,"[0, 2, 5, 6]","[10, 0, 3, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
156.5,<music21.chord.Chord E-4>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
157,<music21.chord.Chord E4 B-4 C5 E-4>,"[0, 2, 5, 6]","[10, 0, 3, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
157.375,<music21.chord.Chord E-4>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
157.5,<music21.chord.Chord C#4 E-4>,"[0, 2]","[1, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
157.625,<music21.chord.Chord C#4>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
158,<music21.chord.Chord E4 B-4 C5 C4>,"[0, 2, 6]","[10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
158.375,<music21.chord.Chord C4>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
159,<music21.chord.Chord E4 B-4 C5>,"[0, 2, 6]","[10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
159.5,<music21.chord.Chord G#3>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
160,<music21.chord.Chord E4 B-4 C5 A3>,"[0, 1, 3, 7]","[9, 10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
160.5,<music21.chord.Chord B-3>,[0],[10],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
161,<music21.chord.Chord E4 B-4 C5 C4>,"[0, 2, 6]","[10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
161.5,<music21.chord.Chord C#4>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
162,<music21.chord.Chord E4 B-4 C5 E-4>,"[0, 2, 5, 6]","[10, 0, 3, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
162.5,<music21.chord.Chord E-4>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
163,<music21.chord.Chord E4 B-4 C5 E-4>,"[0, 2, 5, 6]","[10, 0, 3, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
163.5,<music21.chord.Chord C#4>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
164,<music21.chord.Chord E4 B-4 C5 C4>,"[0, 2, 6]","[10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
164.5,<music21.chord.Chord C4>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
165,<music21.chord.Chord E4 B-4 C5>,"[0, 2, 6]","[10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
165.5,<music21.chord.Chord E4 B-4 C5 G#3>,"[0, 2, 4, 8]","[8, 10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
165.625,<music21.chord.Chord G#3>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
166,<music21.chord.Chord E4 B-4 C5 A3>,"[0, 1, 3, 7]","[9, 10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
166.5,<music21.chord.Chord B-3>,[0],[10],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
167,<music21.chord.Chord E4 B-4 C5 C4>,"[0, 2, 6]","[10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
167.5,<music21.chord.Chord E4 B-4 C5 C#4>,"[0, 2, 3, 6]","[10, 0, 1, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
167.625,<music21.chord.Chord C#4>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
168,<music21.chord.Chord E4 B-4 C5 E-4>,"[0, 2, 5, 6]","[10, 0, 3, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
168.5,<music21.chord.Chord E-4>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
169,<music21.chord.Chord E4 B-4 C5 E-4>,"[0, 2, 5, 6]","[10, 0, 3, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
169.5,<music21.chord.Chord E4 B-4 C5 C4>,"[0, 2, 6]","[10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
169.625,<music21.chord.Chord C4>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
170,<music21.chord.Chord E4 B-4 C5 C#4>,"[0, 2, 3, 6]","[10, 0, 1, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
171,<music21.chord.Chord F4 B-4 C5 E-4>,"[0, 2, 5, 7]","[10, 0, 3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
171.625,<music21.chord.Chord E-4>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
172,<music21.chord.Chord F4 B-4 C5 E-4>,"[0, 2, 5, 7]","[10, 0, 3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
172.5,<music21.chord.Chord F4 B-4 C5 C4 E-4>,"[0, 2, 5, 7]","[10, 0, 3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
172.625,<music21.chord.Chord C4>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
173,<music21.chord.Chord F4 B-4 C5 C#4>,"[0, 2, 3, 7]","[10, 0, 1, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
174,<music21.chord.Chord F#4 B-4 C5 E-4>,"[0, 2, 5, 8]","[10, 0, 3, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
174.625,<music21.chord.Chord E-4>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
175,<music21.chord.Chord F#4 B-4 C5 E-4>,"[0, 2, 5, 8]","[10, 0, 3, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
175.5,<music21.chord.Chord F#4 B-4 C5 C4>,"[0, 4, 6]","[6, 10, 0]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
175.625,<music21.chord.Chord C4>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
176,<music21.chord.Chord F#4 B-4 C5 C#4>,"[0, 4, 6, 7]","[6, 10, 0, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
177,<music21.chord.Chord G4 B-4 C5 E-4>,"[0, 3, 5, 8]","[7, 10, 0, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
177.625,<music21.chord.Chord E-4>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
178,<music21.chord.Chord G4 B-4 C5 E-4>,"[0, 3, 5, 8]","[7, 10, 0, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
178.5,<music21.chord.Chord C4>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
179,<music21.chord.Chord G4 B-4 C5 C#4>,"[0, 3, 5, 6]","[7, 10, 0, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
180,<music21.chord.Chord F5 A4 E-4 F4>,"[0, 2, 6]","[3, 5, 9]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
180.625,<music21.chord.Chord F5 E-4>,"[0, 2]","[3, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
180.75,<music21.chord.Chord F5>,[0],[5],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
181,<music21.chord.Chord G#4 E5 D4 E4>,"[0, 2, 6]","[2, 4, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
181.625,<music21.chord.Chord G#4 E5>,"[0, 4]","[4, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
182,<music21.chord.Chord E5 G#4 D4 E4>,"[0, 2, 6]","[2, 4, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
182.5,<music21.chord.Chord E5 D4 E4>,"[0, 2]","[2, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
183,<music21.chord.Chord G4 E-5 C#4 E-4>,"[0, 2, 6]","[1, 3, 7]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
184,<music21.chord.Chord E-5 G4 C#4 E-4>,"[0, 2, 6]","[1, 3, 7]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
184.5,<music21.chord.Chord E-5>,[0],[3],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
185,<music21.chord.Chord D5 F#4 C4 D4>,"[0, 2, 6]","[0, 2, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
186,<music21.chord.Chord F#4 D5 C4 D4>,"[0, 2, 6]","[0, 2, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
186.5,<music21.chord.Chord F#4 D5 D4>,"[0, 4]","[2, 6]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
187,<music21.chord.Chord F4 C#5 B3 C#4>,"[0, 2, 6]","[11, 1, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
188,<music21.chord.Chord F4 C#5 B3 C#4>,"[0, 2, 6]","[11, 1, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
188.5,<music21.chord.Chord F4 C#5 C#4>,"[0, 4]","[1, 5]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
189,<music21.chord.Chord E4 C5 B-3 C4>,"[0, 2, 6]","[10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
189.625,<music21.chord.Chord B-3 C4>,"[0, 2]","[10, 0]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
190,<music21.chord.Chord E4 C5 B-3 C4>,"[0, 2, 6]","[10, 0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
190.5,<music21.chord.Chord E4 C5>,"[0, 4]","[0, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
190.625,<music21.chord.Chord C5>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
191,<music21.chord.Chord E-4 B4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
192,<music21.chord.Chord B4 E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
193.25,<music21.chord.Chord E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
193.5,<music21.chord.Chord B4 E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
193.875,<music21.chord.Chord E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
194,<music21.chord.Chord B4 E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
194.625,<music21.chord.Chord E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
195,<music21.chord.Chord B4 E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
196.25,<music21.chord.Chord E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
196.5,<music21.chord.Chord B4 E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
196.875,<music21.chord.Chord E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
197,<music21.chord.Chord B4 E-4 A3 B3>,"[0, 2, 6]","[9, 11, 3]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
197.5,<music21.chord.Chord B4>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
198,<music21.chord.Chord B4 F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
199.125,<music21.chord.Chord F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
199.5,<music21.chord.Chord B4 F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
199.75,<music21.chord.Chord F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
200,<music21.chord.Chord B4 F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
200.75,<music21.chord.Chord F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
201,<music21.chord.Chord B4 F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
202.125,<music21.chord.Chord F4 A4 E-4 B3>,"[0, 2, 6, 8]","[3, 5, 9, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
