measureNumber,beatNumber,Offset,Chord,NormalForm,PCsInNormalForm,File,Composer
21,2.833,73.33333333,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,3.000,73.5,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,3.167,73.66666667,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,3.333,73.83333333,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,3.500,74,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,3.667,74.16666667,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,3.833,74.33333333,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,4.000,74.5,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,4.167,74.66666667,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,4.333,74.83333333,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,4.500,75,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,4.667,75.16666667,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,4.833,75.33333333,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
